Scenario,Replication,1209L,1210L,1211L,1226L,1231L,1232L,1233L,1251L,1262L,1269L,1278L,1293L,1295L,1296L,1297L,2601L,2608L,2610L,2613L,2620L,2639L,2646L,2647L,4452L,4484L,4485L,4486L,4496L,4859L,4868L,SystemL,1209W,1210W,1211W,1226W,1231W,1232W,1233W,1251W,1262W,1269W,1278W,1293W,1295W,1296W,1297W,2601W,2608W,2610W,2613W,2620W,2639W,2646W,2647W,4452W,4484W,4485W,4486W,4496W,4859W,4868W
alternative9,17,1.568376666,1.567003434,1.509368819,1.857913457,1.670565098,1.838973275,1.751904158,1.881361605,1.718738328,1.837593336,1.758868167,1.594828516,1.641110827,1.900330884,1.700974064,1.832516816,1.768640301,1.602463571,1.70487483,1.698744491,1.603718571,1.548254547,1.660876716,1.679164709,1.706683721,2.040232969,1.909193859,1.838780547,1.758811181,1.699665572,51.85053303,0.416219735,0.175370924,0.301738243,0.813535659,0.70078042,0.654991038,1.594180329,0.484123203,0.662507052,1.146239735,0.626661947,0.425042344,0.430719124,1.895586604,0.66157074,0.590080401,0.561706642,0.40230588,0.463106569,0.345736913,0.450476336,0.455480336,0.488604678,0.543739937,0.914745194,3.319620796,0.746843148,0.95828358,0.909753785,0.466913869
alternative9,18,1.53284258,1.526012453,1.548134494,1.83009465,1.652739947,1.704593227,1.679412066,1.851858418,1.778365945,1.843347879,1.680567539,1.60836759,1.555233188,1.983000069,1.786939385,1.668649177,1.682678616,1.665990363,1.712077492,1.739343918,1.590434744,1.586656453,1.604672985,1.752422022,1.661314168,2.118879813,1.826030167,1.838645346,1.914494538,1.686758826,51.61055806,0.415932132,0.178408356,0.30798038,0.812388819,0.74238604,0.673979713,1.427613826,0.471652275,0.673500929,1.166022595,0.615467257,0.431639222,0.449846237,1.911335098,0.676705016,0.539074804,0.54464257,0.402705871,0.455552876,0.337953099,0.448448523,0.459419681,0.482559009,0.576920505,0.971193529,3.165878868,0.75211561,0.96040819,0.867876607,0.487967265
alternative9,19,1.555183533,1.504990947,1.529654714,1.806457431,1.673608814,1.720448371,1.794442439,1.859988476,1.732137601,1.742685831,1.631038246,1.58338521,1.632901877,1.668739731,1.6773953,1.727302165,1.753942888,1.614799778,1.577283916,1.626962728,1.53446007,1.548775592,1.600667962,1.709890998,1.674460171,1.688464119,1.770915959,1.785817726,1.80075469,1.579005677,50.10656296,0.413622169,0.173651509,0.303281784,0.794498836,0.75056444,0.685505147,1.483993652,0.495101643,0.651695744,1.167617937,0.579573981,0.43370973,0.443399206,1.836862743,0.658835481,0.572801574,0.551703582,0.404132222,0.475172575,0.333221664,0.449693764,0.462920138,0.487468558,0.558072043,0.923578216,3.037809853,0.757639381,0.951607929,0.914268008,0.459319436
alternative9,20,1.571732,1.556890173,1.613376979,1.853132541,1.663489447,1.738455736,1.866883787,1.784874901,1.715418294,1.860799363,1.721495328,1.599654697,1.612271263,1.913325824,1.770597648,1.638961518,1.787899928,1.618791455,1.645712289,1.682629008,1.560402547,1.609979634,1.729758411,1.66882333,1.703836196,2.189755613,1.816389065,1.801149465,1.909991207,1.682822018,51.88929967,0.409224071,0.17591924,0.309266602,0.789312208,0.757746189,0.68811755,1.546039892,0.480611156,0.692035695,1.193037628,0.591998006,0.420559998,0.433786576,1.913763797,0.665973604,0.55453239,0.574139664,0.403844845,0.460365011,0.343592546,0.443403727,0.458719959,0.492054499,0.555101615,0.940768452,3.455465722,0.752657705,0.938375979,0.917536199,0.477741672
base,1,1.485835057,1.408162703,1.619751758,1.868295006,1.709546836,1.787483336,1.829155763,1.632190915,1.802522515,1.915542663,1.728639734,1.572709643,1.617974247,2.048522124,1.751880385,1.719412489,1.828668843,1.645508852,1.698561581,1.671165994,1.679007175,1.692457253,1.711568178,1.7515692,1.643577749,2.202056421,1.748758959,1.953413489,1.862212583,1.688435968,52.27458742,0.412093752,0.176116088,0.31163734,0.809620304,0.697928277,0.673496853,1.473788824,0.493068955,0.700228133,1.147077406,0.617495554,0.418905688,0.446175048,1.906980921,0.635779897,0.56861173,0.557168808,0.393601507,0.46370452,0.332864481,0.451430164,0.476352354,0.48421943,0.566404265,0.915288477,3.347162692,0.718075684,0.944456891,0.931012859,0.461800199
base,2,1.615218421,1.425382476,1.498194711,1.78873183,1.631567096,1.815253329,2.009901599,1.645235886,1.785056295,1.826931524,1.703342167,1.640462689,1.59668576,2.182100653,1.702751966,1.717999165,1.781489579,1.631674603,1.675553597,1.672461293,1.632265333,1.686990429,1.662411457,1.778789356,1.761904764,2.28601228,1.727230057,1.907442939,1.970417135,1.670534612,52.429993,0.401593469,0.17805073,0.307691685,0.792058375,0.716737057,0.670186898,1.57106285,0.476000264,0.681024366,1.162761843,0.609090595,0.435535357,0.439250159,1.81306069,0.636954349,0.554455575,0.559912749,0.400132679,0.463325255,0.335638904,0.464113959,0.45822115,0.476017895,0.584540546,0.927788873,3.47766071,0.764907153,0.989440497,0.948298831,0.478449691
base,3,1.558426647,1.428632335,1.541105871,1.89734183,1.630721136,1.745492179,1.925441632,1.678153865,1.768523023,1.830941574,1.723557776,1.635738909,1.639073429,2.100690906,1.756546305,1.689405265,1.742993047,1.685065071,1.652725992,1.642963788,1.661933711,1.587301411,1.675466059,1.668320438,1.792564172,2.217345648,1.939565386,1.901008346,1.889494529,1.705950833,52.31249111,0.414255608,0.173708982,0.297766612,0.811351083,0.720226997,0.671448717,1.586476549,0.491006122,0.663594789,1.128426767,0.619671488,0.431256825,0.439903116,1.964963726,0.678066625,0.557513893,0.548246927,0.405268587,0.469826551,0.334835278,0.451841932,0.449316174,0.48505612,0.549522415,0.966550589,3.463311509,0.740987447,1.003853815,0.933999916,0.463500766
base,4,1.580195494,1.425589336,1.526727774,1.958975936,1.708100456,1.774234967,1.907952361,1.661990391,1.768036905,1.90638366,1.731641211,1.685035177,1.626077042,2.02053247,1.679068393,1.68856643,1.767455466,1.659571358,1.666631504,1.682476757,1.642171528,1.606199107,1.623415232,1.68401347,1.714145376,2.281941965,1.852283103,1.900820081,1.881464101,1.714453332,52.32615038,0.404392588,0.174929031,0.304390663,0.81774573,0.728986128,0.680443201,1.440981284,0.496215572,0.665043628,1.149213914,0.616339423,0.42708299,0.422516362,1.867774356,0.647667246,0.577734347,0.566567398,0.397420491,0.490988004,0.350922151,0.450596896,0.450794227,0.477454827,0.573278412,0.98334505,3.661205962,0.775539305,1.035242315,0.944406281,0.461927598
base,5,1.570443687,1.401691551,1.622510856,1.975064517,1.728470059,1.794023105,2.096781429,1.603107053,1.877928693,2.043242284,1.61158096,1.598696637,1.601704953,1.992981198,1.75026512,1.809658781,1.715225845,1.646521342,1.705278187,1.754534387,1.637029742,1.645402335,1.732502838,1.733277739,1.903182728,2.113634348,1.77477836,1.867457029,1.847106175,1.653172999,52.80725494,0.419850463,0.175730022,0.303919952,0.841641112,0.719155007,0.68312605,1.483392899,0.491697153,0.672600874,1.172889154,0.592432919,0.430831186,0.444796005,1.883706524,0.65452686,0.565689648,0.546907447,0.400775986,0.451605807,0.346092089,0.455522967,0.438253522,0.488793904,0.551666905,0.978954744,3.187335156,0.716850561,0.960196247,0.909481226,0.466567885
base,6,1.520885483,1.424315062,1.529311516,1.978638199,1.703197615,1.75239355,1.960320247,1.671012471,1.839598683,2.043585885,1.630820404,1.619709028,1.607787457,2.007379674,1.756549994,1.724853688,1.813201171,1.610233893,1.620541788,1.674352669,1.598665188,1.612302008,1.699637636,1.773023151,1.74058649,2.246985284,1.832884016,1.834210873,1.943001539,1.673620477,52.44360514,0.401708255,0.176011191,0.302297646,0.868360899,0.726513581,0.684007748,1.550823511,0.482216024,0.688055198,1.222210954,0.631200357,0.434118658,0.439032366,1.834306537,0.647568533,0.548379509,0.568806122,0.399016582,0.467929783,0.342461169,0.443731278,0.476461191,0.496025694,0.582050772,0.902526172,3.448097681,0.725612154,0.967110723,0.918497238,0.461122683
base,7,1.538466459,1.437493776,1.573382706,1.913813202,1.663370614,1.653305942,1.884878393,1.573110214,1.695826387,1.97077335,1.747007162,1.610390304,1.643686502,2.053756691,1.81178615,1.798759099,1.790463491,1.599952829,1.627255098,1.663536372,1.603332325,1.587257491,1.690912014,1.767278541,1.713788893,1.955284726,1.735214543,1.87897015,1.900472899,1.603858027,51.68738435,0.40073986,0.177364067,0.309806302,0.836966472,0.711699217,0.664761611,1.612867692,0.48539332,0.672712828,1.131550737,0.640021953,0.427904867,0.434140021,1.938331352,0.666675703,0.578855551,0.561145477,0.386476059,0.468333349,0.34199061,0.445666319,0.446575965,0.497947322,0.573664699,0.954659751,3.139972645,0.728172541,1.015189637,0.915661591,0.467799402
base,8,1.554308419,1.398503344,1.547025832,1.997113818,1.771087812,1.753081612,1.976158497,1.662952724,1.785528245,2.086018903,1.766900097,1.655512189,1.644730211,2.131036107,1.671386554,1.70656592,1.776729885,1.646151894,1.695436998,1.705233724,1.527604085,1.58522138,1.698914701,1.774926076,1.779648009,2.409344341,1.777463099,2.008484625,1.88126425,1.665051287,53.03938464,0.406768545,0.174646261,0.307628116,0.822961349,0.7124156,0.661196458,1.516455551,0.484834395,0.692197867,1.249857052,0.622990399,0.419354782,0.438303527,1.845021382,0.653035035,0.549540508,0.542101844,0.40388534,0.461873419,0.34122675,0.431812592,0.458953543,0.480292101,0.569994481,0.951292573,3.445659398,0.701219561,0.982726829,0.901772476,0.452969122
base,9,1.555878647,1.362490579,1.588388415,1.971043391,1.641233952,1.785104966,2.021538206,1.644296156,1.755130436,1.982426668,1.748753525,1.612350063,1.596349691,2.113700505,1.771020889,1.781779987,1.829509696,1.614627391,1.744029927,1.701042927,1.671489479,1.5846769,1.670092231,1.755129815,1.804305905,2.300040589,1.893633197,1.917600406,1.928938837,1.673650475,53.02025385,0.422820235,0.169159172,0.304624351,0.802222804,0.727348488,0.685779958,1.487834419,0.489066886,0.667414123,1.200955695,0.624511238,0.420875367,0.429125613,1.978958465,0.653165155,0.550460682,0.570704033,0.407600986,0.465308773,0.335530917,0.458100553,0.46136974,0.494369575,0.58604511,0.956722411,3.218021272,0.748022996,1.000119286,0.925234398,0.4746689
base,10,1.608324092,1.432261181,1.606338076,1.907698354,1.6663229,1.784053131,2.108239483,1.638330045,1.779045067,1.993066108,1.791902979,1.657599448,1.623559376,2.161435958,1.776712783,1.726880256,1.818699527,1.65445496,1.715329889,1.715016064,1.656280275,1.642822035,1.771165555,1.71016392,1.797210066,2.312607594,1.796020628,1.869823071,1.896577608,1.72030996,53.33825039,0.413558503,0.177381309,0.31439037,0.798264421,0.711957224,0.691471316,1.56299173,0.469253396,0.659177956,1.158459618,0.619972049,0.418960406,0.431303916,1.945672358,0.661986965,0.552015295,0.564818922,0.41147054,0.458779408,0.334977282,0.45180249,0.461015095,0.498717777,0.574642182,0.95327834,3.275677846,0.7455714,0.967240538,0.952822564,0.477322656
base,11,1.628339608,1.399723279,1.609823907,2.000607901,1.709724115,1.840714296,2.109329084,1.734881334,1.725510679,1.987080471,1.75002998,1.619366541,1.631666975,2.17747694,1.782505138,1.74083022,1.855307227,1.601746168,1.678209612,1.677820544,1.657617004,1.537767158,1.657285213,1.723439432,1.74666518,2.138648206,1.785142943,1.931332237,1.817312713,1.709089048,52.96499315,0.409073454,0.175283371,0.316060419,0.812504574,0.707441076,0.679216518,1.515121419,0.499077025,0.652038882,1.163647145,0.6285102,0.430796092,0.434505383,1.974866287,0.666669945,0.573976179,0.58831821,0.400589523,0.455257072,0.346610173,0.451711586,0.459414229,0.483591064,0.587931915,0.971844775,3.222622205,0.749274259,0.986753563,0.903252639,0.474293087
base,12,1.58332085,1.418963847,1.598514646,1.930878042,1.652320149,1.714626473,2.080948505,1.625817148,1.775932318,1.921363014,1.730792912,1.58750442,1.591923424,2.007707803,1.637353323,1.771658147,1.787126773,1.565726634,1.584503831,1.742761119,1.634864494,1.586797071,1.673175184,1.739982649,1.822117263,2.208986189,1.741376472,1.805892592,1.867857379,1.60248231,51.99327498,0.416554428,0.174375792,0.310216699,0.804348432,0.715544839,0.652876367,1.528407688,0.466318269,0.673123311,1.192064007,0.629529578,0.443740983,0.433101857,1.862651339,0.651453315,0.562093142,0.552173408,0.411946521,0.46668763,0.344070883,0.45653664,0.458347061,0.483493366,0.587499782,0.906803188,3.174097129,0.713584268,0.927008059,0.945123235,0.459205208
base,13,1.631129172,1.418486731,1.613082336,1.982709959,1.771417411,1.892508768,2.011154532,1.712043326,1.811017351,1.993437341,1.764936164,1.667737138,1.598026721,2.019647542,1.823386988,1.777616826,1.909801085,1.626130285,1.684750193,1.692430207,1.66896123,1.691240729,1.676732611,1.872898282,1.777135875,2.117335294,1.926303426,1.97278711,2.066205971,1.785572697,53.9566233,0.416753302,0.174612347,0.311113385,0.848412979,0.731943483,0.67967751,1.482773806,0.463738395,0.661115862,1.145053043,0.624892865,0.434556454,0.439376257,1.926750018,0.652156301,0.552561565,0.573657397,0.396294835,0.471298815,0.339869392,0.449423041,0.469405442,0.497137684,0.567503755,0.979389485,3.208010765,0.756911751,1.022203712,0.903471462,0.480286691
base,14,1.645687619,1.464445742,1.650216114,1.912848833,1.630147249,1.80222296,2.012275466,1.704697145,1.839389396,2.175095162,1.718709305,1.629778504,1.606573275,2.145069862,1.81899503,1.717831843,1.837102885,1.698192281,1.652386653,1.668393293,1.674605634,1.653193915,1.680126505,1.749295716,1.85987689,2.394701503,1.798779488,1.886016429,1.924402235,1.677358774,53.62841571,0.422214553,0.178733587,0.309964655,0.810613478,0.69279886,0.678686984,1.630560313,0.479987579,0.676216586,1.169564251,0.621274224,0.423194058,0.431508697,1.934972432,0.68327218,0.569884397,0.54930916,0.398783662,0.47199983,0.340426117,0.457142017,0.477826843,0.494154854,0.557846959,0.978694897,3.245267427,0.750188849,0.995677899,0.915352707,0.46632456
base,15,1.536962933,1.39923837,1.624906375,1.945632772,1.731893047,1.810537333,1.89945576,1.638414364,1.736844583,1.974843717,1.802784985,1.641471289,1.595667687,2.117941359,1.672554884,1.732407632,1.77184701,1.57352094,1.640243584,1.706048636,1.712415755,1.571992864,1.705709324,1.656425344,1.782986098,2.225461049,1.822531598,1.879516292,1.871148142,1.741269511,52.52267324,0.403195613,0.175580308,0.30749754,0.811586411,0.724246481,0.692516137,1.534722656,0.473994739,0.67972288,1.17533519,0.614631165,0.427422805,0.431268558,1.980344363,0.674796381,0.559940949,0.542342363,0.389296904,0.452121043,0.332422016,0.467057149,0.45451706,0.477285622,0.560445645,0.94432083,3.341916538,0.768013548,0.938894293,0.943306797,0.478961616
base,16,1.659942913,1.413073849,1.538830802,1.861239031,1.639462943,1.795060391,1.916102561,1.6706006,1.828340491,2.001264106,1.792473284,1.591201961,1.640716655,1.91060816,1.791976808,1.674095497,1.842364287,1.630649229,1.657065451,1.697265563,1.665986661,1.614841833,1.6361321,1.731696022,1.707103581,2.189744543,1.907001517,1.92990702,1.886313637,1.71010891,52.53117041,0.410141737,0.176752486,0.303544092,0.781578846,0.721262678,0.674869357,1.586063372,0.474912353,0.675889249,1.135558879,0.604096532,0.429258043,0.432446246,1.908542287,0.673097227,0.571261751,0.558603535,0.411780844,0.457391182,0.342965002,0.454108654,0.457913481,0.469644494,0.563621767,0.948196693,3.050452096,0.765075288,0.962180849,0.918036935,0.456800557
base,17,1.578549217,1.419286537,1.535962645,1.870262289,1.718073402,1.925431347,1.998435007,1.69187162,1.75315733,1.995304455,1.725727193,1.588854675,1.629257648,2.061507561,1.67970568,1.810828615,1.754646555,1.632176342,1.688554519,1.720833523,1.635337789,1.614903265,1.677835877,1.694322615,1.824253505,2.254309308,1.92307743,1.825470568,1.846131124,1.697497586,52.77156523,0.415093957,0.175260275,0.305403753,0.797867908,0.703495552,0.667587716,1.552096482,0.477604773,0.672825294,1.153279089,0.605975048,0.422412884,0.44185193,1.842932302,0.666015157,0.587562755,0.560097561,0.40076584,0.461266212,0.345235042,0.456914135,0.453361016,0.483279087,0.545716835,0.924732242,3.288607102,0.747034048,0.972797418,0.911689819,0.468821785
base,18,1.566212256,1.393314358,1.59062004,1.909992584,1.760875302,1.704073077,1.922798196,1.647956202,1.736954403,1.919456278,1.731495289,1.637545855,1.581714632,2.067991646,1.747102564,1.682388455,1.697941569,1.712689669,1.672343884,1.739347841,1.5556596,1.651572548,1.639754517,1.725836636,1.789291988,2.370521441,1.82320747,1.823450338,1.923028676,1.674453509,52.39959082,0.412571993,0.178837027,0.312888139,0.823971119,0.752570053,0.663212189,1.456020265,0.469318122,0.684822734,1.187054777,0.607619686,0.425508524,0.447792362,1.877134092,0.64664973,0.549437979,0.541309892,0.408509471,0.45254129,0.338045102,0.43967451,0.460618719,0.487407152,0.564996559,1.000689862,3.417168868,0.74399599,0.951088464,0.871205757,0.491984476
base,19,1.54312166,1.362437048,1.543306317,1.823084581,1.729622767,1.704481268,2.02327369,1.632457184,1.824672956,1.868074075,1.637663896,1.577444151,1.625474942,1.873350507,1.724447175,1.73185894,1.765527053,1.6242605,1.641876483,1.653977696,1.557146469,1.577475643,1.624634418,1.710395494,1.767420419,1.946548407,1.794863795,1.831110831,1.757651251,1.581785264,51.05944488,0.417376181,0.173063792,0.305482791,0.801298871,0.727058653,0.675432138,1.48754719,0.495334322,0.670764837,1.168244908,0.590988269,0.429815924,0.44154934,1.787658376,0.656893445,0.561688595,0.539608738,0.406500692,0.476019803,0.336267983,0.442129081,0.456532879,0.490808939,0.564635563,0.980298106,3.238463246,0.754880279,0.951105949,0.905161497,0.460976297
base,20,1.562383808,1.443525259,1.602194437,1.850556836,1.737310197,1.770726189,2.07164566,1.529061228,1.79447791,2.046141572,1.81485753,1.569082285,1.595243666,2.057449174,1.776781827,1.658871974,1.780899737,1.634257437,1.668400037,1.682766868,1.590226613,1.606978963,1.747754102,1.780491826,1.748644746,2.312961471,1.773463991,1.921002502,1.901006726,1.685441396,52.71460597,0.407379159,0.177541816,0.310597178,0.784966099,0.745618394,0.683603512,1.532295447,0.469481876,0.703426918,1.176679754,0.585509911,0.423340628,0.440035718,1.915026476,0.657990777,0.557486842,0.567049267,0.408640194,0.457296454,0.346471105,0.446764873,0.456600179,0.490966381,0.559178505,0.941678547,3.381739362,0.750414988,0.942510134,0.903576196,0.480379585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variance,base1,0.024753885,a1-1,0.015571791,a2-1,0.014221047,a3-1,0.015125497,a4-1,0.016188708,a5-1,0.023947786,a6-1,0.015754639,a7-1,0.012998831,a8-1,0.012533178,a9-1,0.010118167,a10-1,0.012552626,a11-1,0.012067353,a12-1,0.011512426,a13-1,0.015292539,a14-1,0.010878992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variance,base2,0.032428441,a1-2,0.014915304,a2-2,0.016248761,a3-2,0.019186828,a4-2,0.021176789,a5-2,0.021205717,a6-2,0.019682718,a7-2,0.01717851,a8-2,0.014072296,a9-2,0.015685609,a10-2,0.023376363,a11-2,0.013636884,a12-2,0.014314298,a13-2,0.019654453,a14-2,0.015477691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
